orthogroup	LCA
MZ22512156	7
MZ22512157	7
MZ22512159	7
MZ22512160	7
MZ22512162	7
MZ22512163	7
MZ22512164	7
MZ22512166	7
MZ22512168	7
MZ22512173	7
MZ22512175	7
MZ22512176	7
MZ22512179	7
MZ22512180	7
MZ22512182	7
MZ22512183	7
MZ22512184	6
MZ22512186	7
MZ22512187	7
MZ22512193	7
MZ22512195	7
MZ22512197	7
MZ22512200	7
MZ22512203	7
MZ22512204	7
MZ22512205	7
MZ22512206	7
MZ22512207	7
MZ22512210	7
MZ22512214	7
MZ22512215	7
MZ22512217	7
MZ22512218	7
MZ22512219	7
MZ22512222	7
MZ22512223	7
MZ22512227	7
MZ22512228	7
MZ22512232	7
MZ22512233	7
MZ22512234	7
MZ22512235	7
MZ22512237	7
MZ22512238	7
MZ22512241	7
MZ22512242	7
MZ22512248	7
MZ22512250	7
MZ22512252	6
MZ22512253	7
MZ22512254	7
MZ22512255	7
MZ22512260	7
MZ22512261	6
MZ22512266	7
MZ22512272	6
MZ22512273	7
MZ22512274	7
MZ22512276	7
MZ22512284	7
MZ22512286	7
MZ22512287	7
MZ22512289	7
MZ22512290	7
MZ22512292	7
MZ22512297	7
MZ22512298	7
MZ22512301	7
MZ22512303	7
MZ22512304	7
MZ22512306	7
MZ22512310	7
MZ22512314	7
MZ22512317	7
MZ22512320	7
MZ22512321	7
MZ22512322	7
MZ22512324	7
MZ22512325	7
MZ22512326	7
MZ22512329	7
MZ22512331	7
MZ22512333	7
MZ22512338	6
MZ22512340	7
MZ22512341	7
MZ22512343	7
MZ22512344	7
MZ22512346	7
MZ22512347	7
MZ22512352	7
MZ22512359	7
MZ22512361	7
MZ22512363	7
MZ22512367	7
MZ22512370	7
MZ22512374	7
MZ22512375	7
MZ22512376	7
MZ22512377	7
MZ22512378	6
MZ22512380	7
MZ22512381	7
MZ22512384	7
MZ22512386	7
MZ22512390	7
MZ22512391	6
MZ22512392	7
MZ22512394	7
MZ22512397	7
MZ22512398	7
MZ22512399	7
MZ22512400	7
MZ22512402	7
MZ22512403	7
MZ22512404	7
MZ22512407	7
MZ22512408	7
MZ22512410	6
MZ22512412	7
MZ22512414	7
MZ22512415	7
MZ22512416	7
MZ22512417	7
MZ22512419	7
MZ22512420	7
MZ22512421	7
MZ22512423	7
MZ22512425	7
MZ22512427	7
MZ22512429	7
MZ22512431	7
MZ22512432	7
MZ22512433	7
MZ22512438	7
MZ22512439	7
MZ22512440	6
MZ22512441	7
MZ22512442	7
MZ22512444	7
MZ22512449	7
MZ22512450	7
MZ22512452	7
MZ22512454	7
MZ22512455	7
MZ22512457	7
MZ22512459	7
MZ22512461	7
MZ22512462	7
MZ22512463	7
MZ22512464	7
MZ22512465	7
MZ22512467	6
MZ22512468	7
MZ22512470	7
MZ22512473	7
MZ22512478	7
MZ22512480	7
MZ22512483	7
MZ22512486	7
MZ22512491	7
MZ22512495	7
MZ22512496	7
MZ22512497	7
MZ22512498	7
MZ22512500	7
MZ22512502	6
MZ22512503	7
MZ22512507	7
MZ22512509	7
MZ22512512	7
MZ22512513	7
MZ22512514	7
MZ22512517	7
MZ22512518	7
MZ22512520	7
MZ22512521	7
MZ22512522	7
MZ22512523	7
MZ22512526	7
MZ22512527	6
MZ22512535	7
MZ22512538	7
MZ22512539	7
MZ22512542	7
MZ22512546	7
MZ22512552	7
MZ22512553	7
MZ22512554	7
MZ22512555	7
MZ22512562	7
MZ22512563	7
MZ22512565	7
MZ22512567	7
MZ22512568	7
MZ22512569	7
MZ22512571	7
MZ22512573	7
MZ22512574	7
MZ22512576	7
MZ22512577	6
MZ22512578	7
MZ22512581	7
MZ22512584	7
MZ22512592	7
MZ22512593	7
MZ22512594	7
MZ22512597	7
MZ22512599	7
MZ22512600	6
MZ22512601	7
MZ22512602	7
MZ22512603	7
MZ22512606	7
MZ22512607	7
MZ22512609	7
MZ22512610	7
MZ22512611	7
MZ22512615	7
MZ22512618	7
MZ22512619	6
MZ22512620	7
MZ22512625	7
MZ22512626	7
MZ22512627	7
MZ22512631	7
MZ22512632	7
MZ22512634	7
MZ22512635	6
MZ22512637	7
MZ22512638	7
MZ22512640	7
MZ22512643	7
MZ22512645	7
MZ22512647	7
MZ22512652	6
MZ22512653	7
MZ22512654	7
MZ22512656	7
MZ22512658	7
MZ22512660	7
MZ22512661	6
MZ22512663	7
MZ22512664	7
MZ22512668	7
MZ22512669	6
MZ22512670	7
MZ22512671	7
MZ22512672	7
MZ22512674	6
MZ22512679	7
MZ22512681	7
MZ22512683	7
MZ22512684	7
MZ22512685	7
MZ22512689	7
MZ22512690	7
MZ22512691	7
MZ22512692	7
MZ22512693	7
MZ22512694	7
MZ22512698	7
MZ22512699	7
MZ22512703	7
MZ22512704	7
MZ22512706	7
MZ22512707	7
MZ22512708	7
MZ22512710	7
MZ22512711	7
MZ22512712	7
MZ22512713	7
MZ22512714	7
MZ22512717	7
MZ22512723	7
MZ22512726	6
MZ22512728	7
MZ22512730	7
MZ22512731	6
MZ22512733	7
MZ22512735	7
MZ22512737	7
MZ22512739	7
MZ22512740	7
MZ22512741	7
MZ22512742	7
MZ22512743	7
MZ22512744	7
MZ22512745	7
MZ22512746	7
MZ22512748	7
MZ22512750	7
MZ22512751	7
MZ22512752	7
MZ22512753	7
MZ22512755	7
MZ22512757	7
MZ22512763	7
MZ22512764	6
MZ22512768	6
MZ22512771	7
MZ22512773	7
MZ22512775	7
MZ22512776	7
MZ22512778	7
MZ22512780	7
MZ22512782	7
MZ22512783	7
MZ22512784	7
MZ22512786	7
MZ22512788	7
MZ22512789	7
MZ22512791	7
MZ22512792	7
MZ22512794	7
MZ22512795	7
MZ22512797	7
MZ22512799	7
MZ22512800	7
MZ22512801	7
MZ22512802	7
MZ22512803	7
MZ22512805	7
MZ22512807	7
MZ22512808	7
MZ22512809	7
MZ22512811	7
MZ22512812	7
MZ22512814	7
MZ22512816	7
MZ22512819	7
MZ22512822	7
MZ22512826	7
MZ22512828	7
MZ22512829	7
MZ22512830	7
MZ22512831	7
MZ22512836	7
MZ22512837	6
MZ22512839	7
MZ22512842	7
MZ22512845	7
MZ22512847	7
MZ22512848	7
MZ22512853	7
MZ22512854	7
MZ22512855	7
MZ22512860	7
MZ22512862	7
MZ22512863	7
MZ22512864	7
MZ22512865	7
MZ22512867	7
MZ22512869	7
MZ22512872	7
MZ22512874	7
MZ22512875	7
MZ22512876	7
MZ22512877	6
MZ22512878	7
MZ22512881	7
MZ22512882	7
MZ22512883	7
MZ22512884	7
MZ22512887	7
MZ22512888	7
MZ22512890	7
MZ22512891	6
MZ22512892	6
MZ22512897	7
MZ22512900	7
MZ22512903	7
MZ22512905	7
MZ22512907	7
MZ22512910	7
MZ22512912	7
MZ22512913	7
MZ22512914	7
MZ22512915	7
MZ22512917	7
MZ22512918	7
MZ22512921	7
MZ22512924	7
MZ22512925	7
MZ22512928	7
MZ22512929	6
MZ22512932	7
MZ22512934	7
MZ22512937	7
MZ22512938	7
MZ22512940	7
MZ22512942	6
MZ22512943	7
MZ22512944	7
MZ22512945	7
MZ22512946	7
MZ22512947	7
MZ22512948	6
MZ22512950	7
MZ22512952	7
MZ22512954	7
MZ22512956	7
MZ22512959	7
MZ22512960	6
MZ22512961	7
MZ22512963	7
MZ22512964	7
MZ22512965	7
MZ22512966	7
MZ22512969	7
MZ22512971	7
MZ22512973	7
MZ22512975	7
MZ22512976	7
MZ22512978	7
MZ22512981	7
MZ22512983	7
MZ22512985	7
MZ22512989	7
MZ22512991	7
MZ22512993	7
MZ22512998	7
MZ22512999	7
MZ22513002	7
MZ22513006	7
MZ22513009	7
MZ22513010	7
MZ22513011	7
MZ22513012	7
MZ22513014	7
MZ22513017	6
MZ22513019	7
MZ22513021	7
MZ22513022	7
MZ22513024	7
MZ22513025	7
MZ22513028	7
MZ22513030	7
MZ22513031	7
MZ22513033	7
MZ22513034	7
MZ22513037	7
MZ22513038	7
MZ22513040	7
MZ22513042	7
MZ22513043	7
MZ22513044	7
MZ22513047	7
MZ22513051	7
MZ22513052	7
MZ22513054	7
MZ22513055	7
MZ22513056	7
MZ22513057	7
MZ22513058	6
MZ22513060	7
MZ22513061	7
MZ22513062	6
MZ22513065	7
MZ22513066	7
MZ22513067	7
MZ22513068	6
MZ22513070	7
MZ22513073	6
MZ22513075	7
MZ22513077	7
MZ22513078	6
MZ22513079	6
MZ22513080	7
MZ22513081	7
MZ22513082	7
MZ22513083	7
MZ22513088	7
MZ22513089	6
MZ22513094	7
MZ22513095	7
MZ22513096	7
MZ22513100	6
MZ22513102	7
MZ22513104	7
MZ22513105	7
MZ22513107	7
MZ22513109	7
MZ22513111	7
MZ22513112	7
MZ22513114	7
MZ22513116	7
MZ22513117	7
MZ22513123	7
MZ22513124	7
MZ22513127	7
MZ22513131	7
MZ22513133	7
MZ22513135	7
MZ22513137	7
MZ22513139	6
MZ22513140	7
MZ22513141	7
MZ22513142	7
MZ22513143	7
MZ22513144	7
MZ22513146	7
MZ22513147	7
MZ22513151	7
MZ22513152	7
MZ22513154	7
MZ22513157	6
MZ22513158	7
MZ22513163	7
MZ22513164	7
MZ22513166	7
MZ22513168	7
MZ22513169	7
MZ22513172	7
MZ22513173	7
MZ22513174	7
MZ22513177	7
MZ22513178	7
MZ22513182	7
MZ22513183	7
MZ22513184	7
MZ22513185	7
MZ22513189	7
MZ22513190	7
MZ22513193	7
MZ22513194	7
MZ22513195	7
MZ22513196	7
MZ22513198	7
MZ22513199	7
MZ22513203	7
MZ22513205	7
MZ22513206	7
MZ22513208	7
MZ22513209	7
MZ22513210	7
MZ22513211	7
MZ22513215	7
MZ22513217	7
MZ22513219	7
MZ22513220	6
MZ22513221	7
MZ22513226	7
MZ22513227	7
MZ22513228	7
MZ22513229	6
MZ22513232	6
MZ22513234	7
MZ22513237	7
MZ22513238	7
MZ22513240	7
MZ22513243	7
MZ22513245	7
MZ22513253	7
MZ22513254	7
MZ22513257	7
MZ22513258	7
MZ22513259	7
MZ22513261	7
MZ22513264	7
MZ22513268	7
MZ22513269	7
MZ22513270	7
MZ22513274	6
MZ22513276	7
MZ22513277	7
MZ22513279	7
MZ22513280	7
MZ22513281	7
MZ22513282	7
MZ22513283	7
MZ22513284	7
MZ22513285	7
MZ22513286	7
MZ22513293	7
MZ22513295	7
MZ22513296	7
MZ22513299	7
MZ22513300	7
MZ22513302	7
MZ22513305	7
MZ22513306	7
MZ22513309	7
MZ22513312	7
MZ22513314	7
MZ22513315	7
MZ22513316	7
MZ22513317	7
MZ22513323	7
MZ22513324	7
MZ22513326	6
MZ22513334	7
MZ22513335	7
MZ22513337	7
MZ22513340	7
MZ22513347	7
MZ22513348	7
MZ22513349	7
MZ22513350	7
MZ22513351	7
MZ22513352	7
MZ22513353	7
MZ22513354	7
MZ22513359	7
MZ22513360	7
MZ22513364	7
MZ22513365	7
MZ22513366	7
MZ22513367	7
MZ22513368	7
MZ22513370	7
MZ22513378	7
MZ22513381	7
MZ22513382	7
MZ22513383	7
MZ22513384	7
MZ22513388	7
MZ22513389	7
MZ22513390	7
MZ22513391	7
MZ22513392	7
MZ22513395	6
MZ22513396	7
MZ22513400	7
MZ22513401	7
MZ22513406	7
MZ22513407	7
MZ22513408	7
MZ22513410	7
MZ22513411	7
MZ22513413	7
MZ22513414	7
MZ22513415	7
MZ22513418	7
MZ22513424	7
MZ22513425	7
MZ22513426	7
MZ22513427	6
MZ22513435	7
MZ22513438	7
MZ22513440	7
MZ22513442	7
MZ22513443	7
MZ22513447	7
MZ22513448	7
MZ22513449	7
MZ22513453	7
MZ22513454	7
MZ22513455	7
MZ22513457	7
MZ22513458	7
MZ22513466	7
MZ22513470	7
MZ22513471	7
MZ22513475	7
MZ22513476	7
MZ22513478	7
MZ22513480	7
MZ22513485	7
MZ22513486	7
MZ22513491	7
MZ22513492	7
MZ22513493	7
MZ22513495	7
MZ22513496	7
MZ22513497	6
MZ22513498	7
MZ22513501	7
MZ22513502	7
MZ22513505	7
MZ22513506	7
MZ22513512	7
MZ22513520	7
MZ22513521	7
MZ22513522	6
MZ22513525	7
MZ22513528	6
MZ22513529	7
MZ22513530	7
MZ22513533	7
MZ22513535	7
MZ22513537	7
MZ22513542	7
MZ22513543	7
MZ22513545	7
MZ22513546	7
MZ22513550	7
MZ22513551	7
MZ22513552	6
MZ22513553	7
MZ22513554	7
MZ22513557	7
MZ22513558	7
MZ22513562	7
MZ22513564	7
MZ22513566	7
MZ22513567	7
MZ22513569	7
MZ22513570	7
MZ22513572	7
MZ22513573	7
MZ22513576	7
MZ22513577	7
MZ22513579	7
MZ22513580	7
MZ22513581	7
MZ22513587	7
MZ22513589	7
MZ22513590	7
MZ22513591	7
MZ22513592	7
MZ22513593	7
MZ22513594	7
MZ22513595	7
MZ22513597	7
MZ22513598	7
MZ22513599	7
MZ22513601	7
MZ22513602	7
MZ22513603	7
MZ22513605	7
MZ22513607	7
MZ22513608	7
MZ22513612	7
MZ22513619	7
MZ22513620	7
MZ22513621	7
MZ22513624	7
MZ22513628	7
MZ22513630	6
MZ22513632	7
MZ22513634	7
MZ22513635	7
MZ22513636	7
MZ22513637	7
MZ22513641	7
MZ22513642	7
MZ22513644	7
MZ22513648	7
MZ22513649	7
MZ22513650	7
MZ22513655	7
MZ22513656	7
MZ22513657	7
MZ22513658	7
MZ22513659	7
MZ22513662	7
MZ22513663	7
MZ22513664	7
MZ22513665	7
MZ22513666	6
MZ22513668	7
MZ22513672	7
MZ22513674	7
MZ22513675	7
MZ22513677	7
MZ22513679	7
MZ22513680	7
MZ22513682	7
MZ22513688	7
MZ22513691	7
MZ22513694	7
MZ22513696	7
MZ22513697	7
MZ22513698	7
MZ22513702	7
MZ22513705	7
MZ22513706	7
MZ22513707	7
MZ22513709	7
MZ22513711	7
MZ22513712	7
MZ22513714	7
MZ22513715	7
MZ22513716	7
MZ22513717	7
MZ22513718	7
MZ22513719	7
MZ22513721	7
MZ22513724	7
MZ22513729	7
MZ22513730	7
MZ22513731	7
MZ22513733	7
MZ22513739	7
MZ22513741	7
MZ22513742	7
MZ22513749	7
MZ22513751	7
MZ22513753	7
MZ22513754	7
MZ22513756	7
MZ22513757	7
MZ22513758	7
MZ22513761	7
MZ22513768	7
MZ22513771	7
MZ22513772	7
MZ22513776	7
MZ22513779	7
MZ22513781	7
MZ22513782	7
MZ22513783	7
MZ22513785	6
MZ22513787	7
MZ22513788	7
MZ22513791	7
MZ22513792	7
MZ22513797	7
MZ22513798	7
MZ22513803	7
MZ22513805	7
MZ22513807	7
MZ22513809	7
MZ22513811	6
MZ22513812	7
MZ22513813	7
MZ22513814	7
MZ22513816	7
MZ22513817	7
MZ22513820	7
MZ22513821	7
MZ22513822	6
MZ22513823	7
MZ22513824	7
MZ22513827	7
MZ22513828	7
MZ22513829	7
MZ22513831	7
MZ22513833	7
MZ22513834	7
MZ22513835	7
MZ22513839	7
MZ22513841	7
MZ22513843	7
MZ22513846	7
MZ22513847	7
MZ22513848	7
MZ22513855	7
MZ22513856	7
MZ22513857	7
MZ22513860	6
MZ22513861	7
MZ22513862	7
MZ22513866	6
MZ22513867	7
MZ22513872	7
MZ22513874	7
MZ22513876	7
MZ22513877	7
MZ22513878	7
MZ22513883	7
MZ22513888	7
MZ22513895	7
MZ22513898	7
MZ22513899	7
MZ22513901	7
MZ22513903	7
MZ22513906	7
MZ22513908	7
MZ22513910	7
MZ22513914	7
MZ22513915	7
MZ22513919	7
MZ22513921	7
MZ22513922	7
MZ22513924	7
MZ22513925	7
MZ22513926	7
MZ22513933	7
MZ22513934	7
MZ22513937	7
MZ22513939	7
MZ22513943	7
MZ22513944	7
MZ22513945	7
MZ22513947	7
MZ22513948	7
MZ22513949	7
MZ22513952	7
MZ22513953	7
MZ22513954	7
MZ22513955	7
MZ22513956	6
MZ22513957	7
MZ22513958	7
MZ22513966	7
MZ22513969	7
MZ22513970	7
MZ22513971	7
MZ22513972	7
MZ22513973	7
MZ22513974	7
MZ22513976	6
MZ22513979	7
MZ22513982	7
MZ22513984	7
MZ22513985	7
MZ22513986	7
MZ22513989	7
MZ22513990	7
MZ22513993	7
MZ22513998	7
MZ22513999	7
MZ22514000	7
MZ22514001	7
MZ22514006	7
MZ22514007	7
MZ22514008	7
MZ22514012	7
MZ22514014	7
MZ22514016	7
MZ22514017	7
MZ22514023	7
MZ22514027	7
MZ22514028	7
MZ22514030	7
MZ22514033	7
MZ22514034	6
MZ22514035	7
MZ22514036	7
MZ22514037	7
MZ22514040	7
MZ22514043	7
MZ22514044	7
MZ22514045	7
MZ22514046	7
MZ22514048	7
MZ22514049	6
MZ22514050	7
MZ22514053	7
MZ22514054	7
MZ22514055	7
MZ22514057	7
MZ22514060	7
MZ22514062	6
MZ22514063	7
MZ22514065	7
MZ22514066	7
MZ22514067	7
MZ22514068	7
MZ22514069	7
MZ22514075	7
MZ22514077	7
MZ22514079	6
MZ22514083	7
MZ22514085	7
MZ22514088	7
MZ22514089	6
MZ22514092	7
MZ22514094	7
MZ22514097	7
MZ22514099	6
MZ22514100	7
MZ22514101	7
MZ22514104	7
MZ22514105	7
MZ22514107	7
MZ22514108	6
MZ22514109	7
MZ22514111	7
MZ22514112	7
MZ22514117	7
MZ22514119	7
MZ22514121	7
MZ22514123	7
MZ22514124	7
MZ22514126	7
MZ22514127	7
MZ22514128	7
MZ22514129	7
MZ22514130	7
MZ22514131	7
MZ22514132	7
MZ22514135	6
MZ22514136	7
MZ22514137	7
MZ22514143	7
MZ22514144	6
MZ22514145	7
MZ22514146	7
MZ22514148	7
MZ22514149	7
MZ22514153	7
MZ22514154	7
MZ22514159	7
MZ22514161	7
MZ22514162	7
MZ22514164	7
MZ22514165	7
MZ22514168	7
MZ22514169	7
MZ22514170	7
MZ22514171	6
MZ22514174	7
MZ22514175	7
MZ22514178	7
MZ22514182	7
MZ22514183	7
MZ22514184	7
MZ22514186	7
MZ22514187	7
MZ22514190	7
MZ22514191	7
MZ22514192	7
MZ22514194	7
MZ22514196	7
MZ22514201	7
MZ22514202	7
MZ22514204	7
MZ22514207	7
MZ22514209	7
MZ22514211	7
MZ22514217	7
MZ22514218	7
MZ22514220	7
MZ22514221	7
MZ22514222	7
MZ22514224	7
MZ22514226	7
MZ22514227	7
MZ22514229	7
MZ22514231	6
MZ22514236	7
MZ22514238	7
MZ22514240	7
MZ22514241	7
MZ22514242	7
MZ22514244	7
MZ22514246	7
MZ22514247	7
MZ22514248	7
MZ22514249	7
MZ22514250	7
MZ22514251	7
MZ22514252	7
MZ22514253	7
MZ22514255	7
MZ22514259	7
MZ22514260	7
MZ22514261	7
MZ22514262	7
MZ22514266	7
MZ22514267	7
MZ22514268	6
MZ22514269	7
MZ22514272	7
MZ22514273	7
MZ22514276	7
MZ22514277	6
MZ22514278	7
MZ22514279	7
MZ22514283	7
MZ22514284	7
MZ22514285	7
MZ22514289	7
MZ22514293	7
MZ22514295	7
MZ22514296	7
MZ22514299	7
MZ22514301	7
MZ22514305	7
MZ22514306	7
MZ22514308	7
MZ22514310	7
MZ22514313	7
MZ22514314	7
MZ22514320	7
MZ22514321	7
MZ22514324	6
MZ22514326	7
MZ22514330	7
MZ22514331	7
MZ22514334	7
MZ22514335	7
MZ22514336	7
MZ22514337	7
MZ22514344	7
MZ22514348	7
MZ22514352	6
MZ22514353	7
MZ22514354	7
MZ22514356	7
MZ22514358	7
MZ22514359	7
MZ22514360	7
MZ22514361	6
MZ22514366	7
MZ22514367	7
MZ22514370	7
MZ22514371	7
MZ22514373	7
MZ22514375	7
MZ22514378	7
MZ22514380	7
MZ22514385	7
MZ22514386	7
MZ22514391	7
MZ22514394	7
MZ22514396	7
MZ22514398	7
MZ22514400	7
MZ22514402	7
MZ22514406	7
MZ22514408	7
MZ22514409	7
MZ22514410	7
MZ22514411	7
MZ22514414	6
MZ22514418	7
MZ22514420	7
MZ22514422	7
MZ22514423	7
MZ22514425	7
MZ22514428	7
MZ22514429	7
MZ22514442	7
MZ22514444	7
MZ22514451	7
MZ22514452	7
MZ22514454	7
MZ22514457	7
MZ22514458	7
MZ22514460	6
MZ22514463	7
MZ22514465	6
MZ22514466	7
MZ22514467	7
MZ22514468	7
MZ22514469	7
MZ22514470	7
MZ22514472	7
MZ22514476	7
MZ22514477	7
MZ22514479	7
MZ22514482	7
MZ22514484	7
MZ22514486	7
MZ22514489	7
MZ22514491	7
MZ22514492	7
MZ22514493	7
MZ22514494	7
MZ22514495	7
MZ22514497	7
MZ22514498	7
MZ22514499	7
MZ22514504	7
MZ22514508	7
MZ22514511	7
MZ22514515	7
MZ22514519	7
MZ22514521	7
MZ22514522	7
MZ22514523	7
MZ22514524	7
MZ22514525	7
MZ22514526	7
MZ22514527	7
MZ22514529	7
MZ22514530	7
MZ22514533	7
MZ22514540	7
MZ22514542	7
MZ22514543	6
MZ22514545	7
MZ22514547	6
MZ22514551	7
MZ22514554	7
MZ22514555	7
MZ22514556	7
MZ22514562	7
MZ22514563	7
MZ22514564	7
MZ22514569	7
MZ22514570	7
MZ22514574	7
MZ22514577	7
MZ22514578	7
MZ22514582	7
MZ22514584	7
MZ22514585	7
MZ22514586	7
MZ22514588	7
MZ22514589	7
MZ22514590	6
MZ22514592	6
MZ22514599	7
MZ22514600	7
MZ22514604	7
MZ22514608	7
MZ22514609	7
MZ22514611	7
MZ22514612	7
MZ22514613	7
MZ22514618	7
MZ22514620	7
MZ22514626	7
MZ22514628	7
MZ22514635	7
MZ22514636	7
MZ22514639	7
MZ22514640	7
MZ22514641	7
MZ22514642	6
MZ22514645	7
MZ22514646	7
MZ22514648	7
MZ22514649	7
MZ22514651	7
MZ22514654	7
MZ22514656	7
MZ22514658	7
MZ22514659	7
MZ22514661	7
MZ22514664	7
MZ22514667	7
MZ22514670	7
MZ22514671	7
MZ22514672	7
MZ22514674	7
MZ22514676	7
MZ22514677	7
MZ22514679	7
MZ22514680	6
MZ22514684	7
MZ22514686	7
MZ22514687	7
MZ22514688	7
MZ22514692	7
MZ22514693	7
MZ22514694	7
MZ22514696	7
MZ22514702	7
MZ22514705	7
MZ22514706	7
MZ22514711	7
MZ22514712	7
MZ22514713	6
MZ22514714	6
MZ22514715	7
MZ22514716	7
MZ22514717	7
MZ22514720	7
MZ22514723	7
MZ22514724	7
MZ22514725	6
MZ22514726	7
MZ22514729	7
MZ22514731	7
MZ22514732	7
MZ22514739	7
MZ22514741	7
MZ22514743	7
MZ22514744	7
MZ22514747	7
MZ22514750	7
MZ22514751	7
MZ22514755	7
MZ22514756	6
MZ22514757	7
MZ22514760	7
MZ22514761	7
MZ22514764	7
MZ22514765	7
MZ22514769	7
MZ22514772	7
MZ22514774	7
MZ22514778	7
MZ22514779	7
MZ22514781	7
MZ22514783	7
MZ22514784	7
MZ22514785	7
MZ22514787	7
MZ22514788	6
MZ22514789	7
MZ22514790	7
MZ22514795	7
MZ22514796	7
MZ22514797	7
MZ22514800	7
MZ22514802	7
MZ22514803	6
MZ22514807	7
MZ22514808	7
MZ22514810	7
MZ22514812	7
MZ22514813	7
MZ22514815	7
MZ22514816	7
MZ22514820	7
MZ22514822	7
MZ22514823	7
MZ22514825	7
MZ22514826	7
MZ22514828	7
MZ22514831	7
MZ22514832	6
MZ22514833	7
MZ22514835	7
MZ22514838	7
MZ22514844	6
MZ22514847	7
MZ22514849	7
MZ22514850	7
MZ22514852	7
MZ22514855	7
MZ22514856	7
MZ22514857	7
MZ22514859	7
MZ22514860	7
MZ22514862	7
MZ22514863	7
MZ22514864	7
MZ22514865	7
MZ22514871	7
MZ22514872	7
MZ22514873	7
MZ22514874	7
MZ22514876	7
MZ22514878	7
MZ22514879	6
MZ22514880	7
MZ22514882	7
MZ22514884	7
MZ22514886	6
MZ22514887	7
MZ22514888	7
MZ22514890	7
MZ22514891	7
MZ22514894	7
MZ22514896	7
MZ22514897	7
MZ22514898	7
MZ22514902	7
MZ22514903	7
MZ22514904	7
MZ22514905	7
MZ22514907	7
MZ22514908	7
MZ22514920	7
MZ22514924	7
MZ22514929	7
MZ22514930	7
MZ22514931	7
MZ22514932	7
MZ22514933	7
MZ22514935	7
MZ22514938	7
MZ22514939	7
MZ22514941	6
MZ22514943	7
MZ22514944	7
MZ22514945	7
MZ22514946	7
MZ22514952	7
MZ22514954	7
MZ22514957	7
MZ22514958	7
MZ22514960	7
MZ22514961	7
MZ22514962	7
MZ22514964	7
MZ22514967	7
MZ22514968	7
MZ22514970	7
MZ22514971	7
MZ22514972	7
MZ22514973	7
MZ22514976	7
MZ22514979	7
MZ22514981	7
MZ22514983	7
MZ22514984	7
MZ22514988	7
MZ22514990	7
MZ22514991	7
MZ22514993	7
MZ22514997	7
MZ22514998	7
MZ22514999	7
MZ22515000	7
MZ22515002	7
MZ22515003	7
MZ22515007	7
MZ22515008	7
MZ22515009	7
MZ22515012	7
MZ22515014	7
MZ22515015	7
MZ22515016	7
MZ22515019	7
MZ22515020	7
MZ22515021	7
MZ22515022	7
MZ22515024	7
MZ22515028	6
MZ22515029	7
MZ22515031	7
MZ22515032	7
MZ22515037	7
MZ22515038	7
MZ22515039	7
MZ22515041	7
MZ22515043	6
MZ22515046	7
MZ22515053	7
MZ22515054	7
MZ22515055	7
MZ22515058	7
MZ22515062	7
MZ22515063	7
MZ22515069	7
MZ22515071	7
MZ22515072	7
MZ22515073	7
MZ22515075	7
MZ22515076	7
MZ22515080	7
MZ22515081	7
MZ22515083	7
MZ22515085	7
MZ22515086	7
MZ22515087	7
MZ22515089	7
MZ22515091	7
MZ22515092	7
MZ22515094	7
MZ22515096	7
MZ22515097	7
MZ22515098	7
MZ22515099	7
MZ22515102	7
MZ22515106	7
MZ22515107	7
MZ22515108	7
MZ22515109	7
MZ22515110	7
MZ22515111	7
MZ22515112	7
MZ22515113	7
MZ22515118	7
MZ22515124	7
MZ22515126	7
MZ22515129	7
MZ22515131	7
MZ22515133	7
MZ22515134	7
MZ22515136	6
MZ22515137	6
MZ22515138	7
MZ22515143	7
MZ22515149	7
MZ22515151	7
MZ22515153	7
MZ22515154	6
MZ22515157	7
MZ22515158	7
MZ22515160	7
MZ22515162	7
MZ22515164	7
MZ22515165	7
MZ22515167	7
MZ22515168	7
MZ22515169	7
MZ22515171	7
MZ22515172	7
MZ22515176	7
MZ22515178	7
MZ22515180	7
MZ22515181	6
MZ22515182	7
MZ22515184	7
MZ22515185	7
MZ22515191	7
MZ22515192	7
MZ22515193	7
MZ22515195	7
MZ22515196	7
MZ22515198	7
MZ22515203	7
MZ22515204	6
MZ22515205	7
MZ22515206	7
MZ22515207	7
MZ22515208	7
MZ22515215	7
MZ22515218	7
MZ22515219	7
MZ22515221	7
MZ22515223	7
MZ22515226	7
MZ22515227	7
MZ22515232	7
MZ22515233	7
MZ22515235	6
MZ22515236	7
MZ22515237	7
MZ22515239	7
MZ22515241	7
MZ22515244	7
MZ22515245	7
MZ22515248	7
MZ22515249	7
MZ22515250	7
MZ22515251	7
MZ22515253	7
MZ22515256	7
MZ22515257	7
MZ22515259	7
MZ22515260	7
MZ22515265	7
MZ22515266	6
MZ22515268	7
MZ22515270	7
MZ22515271	7
MZ22515272	7
MZ22515277	7
MZ22515279	6
MZ22515280	7
MZ22515281	7
MZ22515284	7
MZ22515286	7
MZ22515288	7
MZ22515291	7
MZ22515292	7
MZ22515294	6
MZ22515295	7
MZ22515296	7
MZ22515302	6
MZ22515303	7
MZ22515305	7
MZ22515306	6
MZ22515307	6
MZ22515308	7
MZ22515309	7
MZ22515310	7
MZ22515311	7
MZ22515312	7
MZ22515315	7
MZ22515320	7
MZ22515323	7
MZ22515324	7
MZ22515327	7
MZ22515330	7
MZ22515332	7
MZ22515333	7
MZ22515335	7
MZ22515339	7
MZ22515341	7
MZ22515343	7
MZ22515346	7
MZ22515347	7
