orthogroup	AGE
MZ22512156	43.0
MZ22512157	43.0
MZ22512159	43.0
MZ22512160	27.90365678
MZ22512162	43.0
MZ22512163	43.0
MZ22512164	43.0
MZ22512166	43.0
MZ22512168	43.0
MZ22512173	43.0
MZ22512175	43.0
MZ22512176	27.90365678
MZ22512179	43.0
MZ22512180	43.0
MZ22512182	43.0
MZ22512183	43.0
MZ22512184	15.68373472
MZ22512186	43.0
MZ22512187	43.0
MZ22512193	43.0
MZ22512195	43.0
MZ22512197	43.0
MZ22512200	43.0
MZ22512203	43.0
MZ22512204	43.0
MZ22512205	43.0
MZ22512206	43.0
MZ22512207	43.0
MZ22512210	43.0
MZ22512214	43.0
MZ22512215	43.0
MZ22512217	43.0
MZ22512218	43.0
MZ22512219	43.0
MZ22512222	43.0
MZ22512223	43.0
MZ22512227	43.0
MZ22512228	43.0
MZ22512232	43.0
MZ22512233	43.0
MZ22512234	43.0
MZ22512235	27.90365678
MZ22512237	43.0
MZ22512238	43.0
MZ22512241	43.0
MZ22512242	43.0
MZ22512248	43.0
MZ22512250	43.0
MZ22512252	15.68373472
MZ22512253	43.0
MZ22512254	43.0
MZ22512255	43.0
MZ22512260	43.0
MZ22512261	1.979807516
MZ22512266	43.0
MZ22512272	19.19682665
MZ22512273	43.0
MZ22512274	43.0
MZ22512276	43.0
MZ22512284	43.0
MZ22512286	43.0
MZ22512287	43.0
MZ22512289	43.0
MZ22512290	43.0
MZ22512292	43.0
MZ22512297	43.0
MZ22512298	43.0
MZ22512301	43.0
MZ22512303	43.0
MZ22512304	43.0
MZ22512306	43.0
MZ22512310	43.0
MZ22512314	43.0
MZ22512317	43.0
MZ22512320	43.0
MZ22512321	43.0
MZ22512322	43.0
MZ22512324	43.0
MZ22512325	43.0
MZ22512326	43.0
MZ22512329	43.0
MZ22512331	27.90365678
MZ22512333	43.0
MZ22512338	19.19682665
MZ22512340	43.0
MZ22512341	43.0
MZ22512343	27.90365678
MZ22512344	43.0
MZ22512346	43.0
MZ22512347	43.0
MZ22512352	43.0
MZ22512359	43.0
MZ22512361	43.0
MZ22512363	43.0
MZ22512367	43.0
MZ22512370	43.0
MZ22512374	43.0
MZ22512375	43.0
MZ22512376	43.0
MZ22512377	43.0
MZ22512378	19.19682665
MZ22512380	43.0
MZ22512381	43.0
MZ22512384	43.0
MZ22512386	43.0
MZ22512390	27.90365678
MZ22512391	1.979807516
MZ22512392	27.90365678
MZ22512394	43.0
MZ22512397	43.0
MZ22512398	43.0
MZ22512399	43.0
MZ22512400	43.0
MZ22512402	43.0
MZ22512403	43.0
MZ22512404	43.0
MZ22512407	43.0
MZ22512408	43.0
MZ22512410	19.19682665
MZ22512412	43.0
MZ22512414	43.0
MZ22512415	43.0
MZ22512416	43.0
MZ22512417	43.0
MZ22512419	43.0
MZ22512420	43.0
MZ22512421	43.0
MZ22512423	43.0
MZ22512425	43.0
MZ22512427	43.0
MZ22512429	27.90365678
MZ22512431	43.0
MZ22512432	43.0
MZ22512433	43.0
MZ22512438	43.0
MZ22512439	43.0
MZ22512440	15.68373472
MZ22512441	43.0
MZ22512442	27.90365678
MZ22512444	27.90365678
MZ22512449	43.0
MZ22512450	43.0
MZ22512452	43.0
MZ22512454	43.0
MZ22512455	43.0
MZ22512457	43.0
MZ22512459	43.0
MZ22512461	43.0
MZ22512462	43.0
MZ22512463	43.0
MZ22512464	43.0
MZ22512465	43.0
MZ22512467	6.854246331000001
MZ22512468	43.0
MZ22512470	43.0
MZ22512473	43.0
MZ22512478	43.0
MZ22512480	43.0
MZ22512483	43.0
MZ22512486	43.0
MZ22512491	43.0
MZ22512495	43.0
MZ22512496	27.90365678
MZ22512497	43.0
MZ22512498	43.0
MZ22512500	43.0
MZ22512502	15.68373472
MZ22512503	43.0
MZ22512507	43.0
MZ22512509	43.0
MZ22512512	43.0
MZ22512513	43.0
MZ22512514	43.0
MZ22512517	27.90365678
MZ22512518	43.0
MZ22512520	43.0
MZ22512521	43.0
MZ22512522	27.90365678
MZ22512523	43.0
MZ22512526	43.0
MZ22512527	11.78552174
MZ22512535	43.0
MZ22512538	43.0
MZ22512539	43.0
MZ22512542	43.0
MZ22512546	43.0
MZ22512552	43.0
MZ22512553	43.0
MZ22512554	43.0
MZ22512555	43.0
MZ22512562	43.0
MZ22512563	43.0
MZ22512565	43.0
MZ22512567	43.0
MZ22512568	43.0
MZ22512569	43.0
MZ22512571	43.0
MZ22512573	43.0
MZ22512574	43.0
MZ22512576	43.0
MZ22512577	1.979807516
MZ22512578	43.0
MZ22512581	43.0
MZ22512584	43.0
MZ22512592	43.0
MZ22512593	43.0
MZ22512594	43.0
MZ22512597	43.0
MZ22512599	27.90365678
MZ22512600	1.979807516
MZ22512601	43.0
MZ22512602	43.0
MZ22512603	43.0
MZ22512606	43.0
MZ22512607	43.0
MZ22512609	43.0
MZ22512610	43.0
MZ22512611	43.0
MZ22512615	43.0
MZ22512618	43.0
MZ22512619	11.57917827
MZ22512620	43.0
MZ22512625	43.0
MZ22512626	43.0
MZ22512627	43.0
MZ22512631	43.0
MZ22512632	43.0
MZ22512634	43.0
MZ22512635	19.19682665
MZ22512637	43.0
MZ22512638	43.0
MZ22512640	43.0
MZ22512643	27.90365678
MZ22512645	27.90365678
MZ22512647	43.0
MZ22512652	1.979807516
MZ22512653	43.0
MZ22512654	43.0
MZ22512656	43.0
MZ22512658	43.0
MZ22512660	43.0
MZ22512661	19.19682665
MZ22512663	27.90365678
MZ22512664	27.90365678
MZ22512668	43.0
MZ22512669	19.19682665
MZ22512670	43.0
MZ22512671	43.0
MZ22512672	43.0
MZ22512674	19.19682665
MZ22512679	27.90365678
MZ22512681	43.0
MZ22512683	43.0
MZ22512684	43.0
MZ22512685	27.90365678
MZ22512689	43.0
MZ22512690	27.90365678
MZ22512691	43.0
MZ22512692	43.0
MZ22512693	27.90365678
MZ22512694	43.0
MZ22512698	43.0
MZ22512699	27.90365678
MZ22512703	43.0
MZ22512704	43.0
MZ22512706	27.90365678
MZ22512707	43.0
MZ22512708	43.0
MZ22512710	43.0
MZ22512711	43.0
MZ22512712	43.0
MZ22512713	43.0
MZ22512714	43.0
MZ22512717	43.0
MZ22512723	43.0
MZ22512726	1.979807516
MZ22512728	27.90365678
MZ22512730	43.0
MZ22512731	15.68373472
MZ22512733	27.90365678
MZ22512735	43.0
MZ22512737	43.0
MZ22512739	43.0
MZ22512740	43.0
MZ22512741	43.0
MZ22512742	43.0
MZ22512743	43.0
MZ22512744	43.0
MZ22512745	43.0
MZ22512746	43.0
MZ22512748	43.0
MZ22512750	43.0
MZ22512751	43.0
MZ22512752	43.0
MZ22512753	43.0
MZ22512755	43.0
MZ22512757	43.0
MZ22512763	43.0
MZ22512764	19.19682665
MZ22512768	19.19682665
MZ22512771	43.0
MZ22512773	43.0
MZ22512775	43.0
MZ22512776	43.0
MZ22512778	43.0
MZ22512780	43.0
MZ22512782	27.90365678
MZ22512783	43.0
MZ22512784	43.0
MZ22512786	43.0
MZ22512788	43.0
MZ22512789	43.0
MZ22512791	43.0
MZ22512792	43.0
MZ22512794	43.0
MZ22512795	43.0
MZ22512797	43.0
MZ22512799	43.0
MZ22512800	43.0
MZ22512801	43.0
MZ22512802	43.0
MZ22512803	43.0
MZ22512805	43.0
MZ22512807	43.0
MZ22512808	43.0
MZ22512809	43.0
MZ22512811	43.0
MZ22512812	43.0
MZ22512814	43.0
MZ22512816	43.0
MZ22512819	43.0
MZ22512822	27.90365678
MZ22512826	43.0
MZ22512828	27.90365678
MZ22512829	43.0
MZ22512830	43.0
MZ22512831	43.0
MZ22512836	43.0
MZ22512837	1.979807516
MZ22512839	27.90365678
MZ22512842	43.0
MZ22512845	43.0
MZ22512847	27.90365678
MZ22512848	43.0
MZ22512853	43.0
MZ22512854	43.0
MZ22512855	43.0
MZ22512860	43.0
MZ22512862	43.0
MZ22512863	43.0
MZ22512864	43.0
MZ22512865	43.0
MZ22512867	43.0
MZ22512869	43.0
MZ22512872	43.0
MZ22512874	27.90365678
MZ22512875	43.0
MZ22512876	43.0
MZ22512877	1.979807516
MZ22512878	43.0
MZ22512881	43.0
MZ22512882	43.0
MZ22512883	43.0
MZ22512884	43.0
MZ22512887	43.0
MZ22512888	43.0
MZ22512890	43.0
MZ22512891	19.19682665
MZ22512892	11.57917827
MZ22512897	43.0
MZ22512900	43.0
MZ22512903	43.0
MZ22512905	43.0
MZ22512907	43.0
MZ22512910	43.0
MZ22512912	43.0
MZ22512913	43.0
MZ22512914	43.0
MZ22512915	43.0
MZ22512917	43.0
MZ22512918	43.0
MZ22512921	43.0
MZ22512924	43.0
MZ22512925	43.0
MZ22512928	43.0
MZ22512929	19.19682665
MZ22512932	43.0
MZ22512934	43.0
MZ22512937	43.0
MZ22512938	43.0
MZ22512940	43.0
MZ22512942	1.979807516
MZ22512943	43.0
MZ22512944	43.0
MZ22512945	27.90365678
MZ22512946	43.0
MZ22512947	43.0
MZ22512948	15.68373472
MZ22512950	43.0
MZ22512952	43.0
MZ22512954	43.0
MZ22512956	43.0
MZ22512959	43.0
MZ22512960	19.19682665
MZ22512961	43.0
MZ22512963	43.0
MZ22512964	43.0
MZ22512965	43.0
MZ22512966	27.90365678
MZ22512969	43.0
MZ22512971	43.0
MZ22512973	43.0
MZ22512975	43.0
MZ22512976	43.0
MZ22512978	43.0
MZ22512981	27.90365678
MZ22512983	27.90365678
MZ22512985	43.0
MZ22512989	43.0
MZ22512991	27.90365678
MZ22512993	43.0
MZ22512998	43.0
MZ22512999	43.0
MZ22513002	43.0
MZ22513006	43.0
MZ22513009	43.0
MZ22513010	43.0
MZ22513011	43.0
MZ22513012	43.0
MZ22513014	43.0
MZ22513017	1.729225629
MZ22513019	43.0
MZ22513021	43.0
MZ22513022	43.0
MZ22513024	27.90365678
MZ22513025	43.0
MZ22513028	43.0
MZ22513030	43.0
MZ22513031	43.0
MZ22513033	43.0
MZ22513034	43.0
MZ22513037	43.0
MZ22513038	27.90365678
MZ22513040	43.0
MZ22513042	43.0
MZ22513043	43.0
MZ22513044	43.0
MZ22513047	43.0
MZ22513051	43.0
MZ22513052	43.0
MZ22513054	43.0
MZ22513055	43.0
MZ22513056	27.90365678
MZ22513057	43.0
MZ22513058	19.19682665
MZ22513060	43.0
MZ22513061	43.0
MZ22513062	1.979807516
MZ22513065	43.0
MZ22513066	43.0
MZ22513067	43.0
MZ22513068	19.19682665
MZ22513070	43.0
MZ22513073	15.68373472
MZ22513075	43.0
MZ22513077	43.0
MZ22513078	15.68373472
MZ22513079	19.19682665
MZ22513080	43.0
MZ22513081	43.0
MZ22513082	43.0
MZ22513083	43.0
MZ22513088	43.0
MZ22513089	19.19682665
MZ22513094	43.0
MZ22513095	27.90365678
MZ22513096	43.0
MZ22513100	11.78552174
MZ22513102	43.0
MZ22513104	43.0
MZ22513105	43.0
MZ22513107	43.0
MZ22513109	43.0
MZ22513111	43.0
MZ22513112	43.0
MZ22513114	43.0
MZ22513116	43.0
MZ22513117	43.0
MZ22513123	43.0
MZ22513124	43.0
MZ22513127	27.90365678
MZ22513131	43.0
MZ22513133	43.0
MZ22513135	43.0
MZ22513137	27.90365678
MZ22513139	11.57917827
MZ22513140	43.0
MZ22513141	43.0
MZ22513142	43.0
MZ22513143	27.90365678
MZ22513144	43.0
MZ22513146	43.0
MZ22513147	43.0
MZ22513151	43.0
MZ22513152	43.0
MZ22513154	43.0
MZ22513157	11.78552174
MZ22513158	43.0
MZ22513163	43.0
MZ22513164	43.0
MZ22513166	43.0
MZ22513168	43.0
MZ22513169	43.0
MZ22513172	43.0
MZ22513173	43.0
MZ22513174	43.0
MZ22513177	43.0
MZ22513178	43.0
MZ22513182	43.0
MZ22513183	43.0
MZ22513184	43.0
MZ22513185	43.0
MZ22513189	43.0
MZ22513190	43.0
MZ22513193	43.0
MZ22513194	43.0
MZ22513195	43.0
MZ22513196	43.0
MZ22513198	27.90365678
MZ22513199	43.0
MZ22513203	27.90365678
MZ22513205	43.0
MZ22513206	43.0
MZ22513208	43.0
MZ22513209	43.0
MZ22513210	43.0
MZ22513211	43.0
MZ22513215	43.0
MZ22513217	43.0
MZ22513219	43.0
MZ22513220	19.19682665
MZ22513221	43.0
MZ22513226	43.0
MZ22513227	43.0
MZ22513228	43.0
MZ22513229	15.68373472
MZ22513232	19.19682665
MZ22513234	43.0
MZ22513237	43.0
MZ22513238	43.0
MZ22513240	27.90365678
MZ22513243	43.0
MZ22513245	43.0
MZ22513253	43.0
MZ22513254	43.0
MZ22513257	43.0
MZ22513258	27.90365678
MZ22513259	43.0
MZ22513261	43.0
MZ22513264	43.0
MZ22513268	43.0
MZ22513269	43.0
MZ22513270	43.0
MZ22513274	19.19682665
MZ22513276	43.0
MZ22513277	43.0
MZ22513279	43.0
MZ22513280	43.0
MZ22513281	43.0
MZ22513282	43.0
MZ22513283	43.0
MZ22513284	43.0
MZ22513285	43.0
MZ22513286	43.0
MZ22513293	43.0
MZ22513295	43.0
MZ22513296	43.0
MZ22513299	43.0
MZ22513300	43.0
MZ22513302	43.0
MZ22513305	43.0
MZ22513306	43.0
MZ22513309	43.0
MZ22513312	43.0
MZ22513314	43.0
MZ22513315	43.0
MZ22513316	43.0
MZ22513317	43.0
MZ22513323	43.0
MZ22513324	43.0
MZ22513326	1.979807516
MZ22513334	43.0
MZ22513335	43.0
MZ22513337	43.0
MZ22513340	43.0
MZ22513347	43.0
MZ22513348	27.90365678
MZ22513349	43.0
MZ22513350	43.0
MZ22513351	43.0
MZ22513352	43.0
MZ22513353	43.0
MZ22513354	43.0
MZ22513359	43.0
MZ22513360	43.0
MZ22513364	43.0
MZ22513365	43.0
MZ22513366	27.90365678
MZ22513367	43.0
MZ22513368	43.0
MZ22513370	43.0
MZ22513378	43.0
MZ22513381	43.0
MZ22513382	43.0
MZ22513383	43.0
MZ22513384	43.0
MZ22513388	43.0
MZ22513389	43.0
MZ22513390	43.0
MZ22513391	43.0
MZ22513392	43.0
MZ22513395	9.663417743
MZ22513396	43.0
MZ22513400	43.0
MZ22513401	43.0
MZ22513406	43.0
MZ22513407	43.0
MZ22513408	43.0
MZ22513410	43.0
MZ22513411	43.0
MZ22513413	43.0
MZ22513414	43.0
MZ22513415	43.0
MZ22513418	43.0
MZ22513424	43.0
MZ22513425	27.90365678
MZ22513426	43.0
MZ22513427	6.854246331000001
MZ22513435	43.0
MZ22513438	43.0
MZ22513440	43.0
MZ22513442	43.0
MZ22513443	43.0
MZ22513447	43.0
MZ22513448	43.0
MZ22513449	43.0
MZ22513453	43.0
MZ22513454	43.0
MZ22513455	43.0
MZ22513457	43.0
MZ22513458	43.0
MZ22513466	43.0
MZ22513470	43.0
MZ22513471	43.0
MZ22513475	43.0
MZ22513476	27.90365678
MZ22513478	43.0
MZ22513480	43.0
MZ22513485	43.0
MZ22513486	27.90365678
MZ22513491	43.0
MZ22513492	27.90365678
MZ22513493	43.0
MZ22513495	43.0
MZ22513496	43.0
MZ22513497	15.68373472
MZ22513498	43.0
MZ22513501	43.0
MZ22513502	43.0
MZ22513505	43.0
MZ22513506	43.0
MZ22513512	43.0
MZ22513520	43.0
MZ22513521	43.0
MZ22513522	19.19682665
MZ22513525	43.0
MZ22513528	19.19682665
MZ22513529	43.0
MZ22513530	43.0
MZ22513533	43.0
MZ22513535	43.0
MZ22513537	43.0
MZ22513542	27.90365678
MZ22513543	43.0
MZ22513545	43.0
MZ22513546	43.0
MZ22513550	43.0
MZ22513551	43.0
MZ22513552	19.19682665
MZ22513553	43.0
MZ22513554	43.0
MZ22513557	43.0
MZ22513558	43.0
MZ22513562	43.0
MZ22513564	43.0
MZ22513566	43.0
MZ22513567	43.0
MZ22513569	43.0
MZ22513570	43.0
MZ22513572	43.0
MZ22513573	43.0
MZ22513576	43.0
MZ22513577	43.0
MZ22513579	43.0
MZ22513580	43.0
MZ22513581	43.0
MZ22513587	43.0
MZ22513589	43.0
MZ22513590	43.0
MZ22513591	43.0
MZ22513592	43.0
MZ22513593	43.0
MZ22513594	43.0
MZ22513595	43.0
MZ22513597	43.0
MZ22513598	43.0
MZ22513599	43.0
MZ22513601	43.0
MZ22513602	43.0
MZ22513603	43.0
MZ22513605	43.0
MZ22513607	43.0
MZ22513608	43.0
MZ22513612	43.0
MZ22513619	43.0
MZ22513620	43.0
MZ22513621	43.0
MZ22513624	43.0
MZ22513628	43.0
MZ22513630	15.68373472
MZ22513632	27.90365678
MZ22513634	43.0
MZ22513635	43.0
MZ22513636	43.0
MZ22513637	43.0
MZ22513641	43.0
MZ22513642	27.90365678
MZ22513644	43.0
MZ22513648	43.0
MZ22513649	43.0
MZ22513650	43.0
MZ22513655	43.0
MZ22513656	43.0
MZ22513657	43.0
MZ22513658	43.0
MZ22513659	43.0
MZ22513662	43.0
MZ22513663	27.90365678
MZ22513664	43.0
MZ22513665	43.0
MZ22513666	1.979807516
MZ22513668	43.0
MZ22513672	43.0
MZ22513674	43.0
MZ22513675	43.0
MZ22513677	43.0
MZ22513679	43.0
MZ22513680	27.90365678
MZ22513682	43.0
MZ22513688	43.0
MZ22513691	27.90365678
MZ22513694	43.0
MZ22513696	43.0
MZ22513697	43.0
MZ22513698	43.0
MZ22513702	43.0
MZ22513705	27.90365678
MZ22513706	43.0
MZ22513707	27.90365678
MZ22513709	43.0
MZ22513711	43.0
MZ22513712	43.0
MZ22513714	43.0
MZ22513715	43.0
MZ22513716	43.0
MZ22513717	43.0
MZ22513718	43.0
MZ22513719	43.0
MZ22513721	43.0
MZ22513724	43.0
MZ22513729	43.0
MZ22513730	43.0
MZ22513731	43.0
MZ22513733	43.0
MZ22513739	43.0
MZ22513741	27.90365678
MZ22513742	43.0
MZ22513749	43.0
MZ22513751	43.0
MZ22513753	43.0
MZ22513754	43.0
MZ22513756	43.0
MZ22513757	27.90365678
MZ22513758	27.90365678
MZ22513761	43.0
MZ22513768	43.0
MZ22513771	43.0
MZ22513772	43.0
MZ22513776	43.0
MZ22513779	43.0
MZ22513781	43.0
MZ22513782	43.0
MZ22513783	43.0
MZ22513785	1.729225629
MZ22513787	43.0
MZ22513788	43.0
MZ22513791	43.0
MZ22513792	43.0
MZ22513797	27.90365678
MZ22513798	43.0
MZ22513803	43.0
MZ22513805	43.0
MZ22513807	43.0
MZ22513809	43.0
MZ22513811	19.19682665
MZ22513812	43.0
MZ22513813	43.0
MZ22513814	27.90365678
MZ22513816	43.0
MZ22513817	43.0
MZ22513820	27.90365678
MZ22513821	43.0
MZ22513822	9.663417743
MZ22513823	43.0
MZ22513824	43.0
MZ22513827	43.0
MZ22513828	43.0
MZ22513829	43.0
MZ22513831	43.0
MZ22513833	43.0
MZ22513834	43.0
MZ22513835	43.0
MZ22513839	43.0
MZ22513841	43.0
MZ22513843	43.0
MZ22513846	27.90365678
MZ22513847	43.0
MZ22513848	27.90365678
MZ22513855	43.0
MZ22513856	43.0
MZ22513857	43.0
MZ22513860	15.68373472
MZ22513861	43.0
MZ22513862	43.0
MZ22513866	19.19682665
MZ22513867	43.0
MZ22513872	43.0
MZ22513874	43.0
MZ22513876	43.0
MZ22513877	43.0
MZ22513878	43.0
MZ22513883	43.0
MZ22513888	43.0
MZ22513895	43.0
MZ22513898	43.0
MZ22513899	43.0
MZ22513901	43.0
MZ22513903	43.0
MZ22513906	43.0
MZ22513908	43.0
MZ22513910	43.0
MZ22513914	43.0
MZ22513915	27.90365678
MZ22513919	43.0
MZ22513921	43.0
MZ22513922	43.0
MZ22513924	43.0
MZ22513925	27.90365678
MZ22513926	43.0
MZ22513933	43.0
MZ22513934	43.0
MZ22513937	43.0
MZ22513939	43.0
MZ22513943	43.0
MZ22513944	43.0
MZ22513945	43.0
MZ22513947	43.0
MZ22513948	43.0
MZ22513949	43.0
MZ22513952	43.0
MZ22513953	43.0
MZ22513954	43.0
MZ22513955	43.0
MZ22513956	1.729225629
MZ22513957	43.0
MZ22513958	43.0
MZ22513966	43.0
MZ22513969	43.0
MZ22513970	27.90365678
MZ22513971	43.0
MZ22513972	43.0
MZ22513973	43.0
MZ22513974	43.0
MZ22513976	15.68373472
MZ22513979	43.0
MZ22513982	43.0
MZ22513984	43.0
MZ22513985	43.0
MZ22513986	43.0
MZ22513989	43.0
MZ22513990	43.0
MZ22513993	43.0
MZ22513998	43.0
MZ22513999	43.0
MZ22514000	43.0
MZ22514001	43.0
MZ22514006	43.0
MZ22514007	43.0
MZ22514008	43.0
MZ22514012	43.0
MZ22514014	43.0
MZ22514016	43.0
MZ22514017	43.0
MZ22514023	43.0
MZ22514027	43.0
MZ22514028	27.90365678
MZ22514030	43.0
MZ22514033	43.0
MZ22514034	19.19682665
MZ22514035	43.0
MZ22514036	43.0
MZ22514037	43.0
MZ22514040	43.0
MZ22514043	43.0
MZ22514044	43.0
MZ22514045	43.0
MZ22514046	43.0
MZ22514048	43.0
MZ22514049	15.68373472
MZ22514050	27.90365678
MZ22514053	43.0
MZ22514054	43.0
MZ22514055	43.0
MZ22514057	43.0
MZ22514060	43.0
MZ22514062	1.979807516
MZ22514063	43.0
MZ22514065	43.0
MZ22514066	43.0
MZ22514067	43.0
MZ22514068	43.0
MZ22514069	27.90365678
MZ22514075	43.0
MZ22514077	43.0
MZ22514079	19.19682665
MZ22514083	43.0
MZ22514085	43.0
MZ22514088	43.0
MZ22514089	19.19682665
MZ22514092	43.0
MZ22514094	43.0
MZ22514097	43.0
MZ22514099	19.19682665
MZ22514100	43.0
MZ22514101	43.0
MZ22514104	43.0
MZ22514105	43.0
MZ22514107	43.0
MZ22514108	15.68373472
MZ22514109	43.0
MZ22514111	43.0
MZ22514112	43.0
MZ22514117	43.0
MZ22514119	43.0
MZ22514121	43.0
MZ22514123	43.0
MZ22514124	27.90365678
MZ22514126	43.0
MZ22514127	27.90365678
MZ22514128	43.0
MZ22514129	43.0
MZ22514130	43.0
MZ22514131	43.0
MZ22514132	43.0
MZ22514135	6.854246331000001
MZ22514136	43.0
MZ22514137	43.0
MZ22514143	43.0
MZ22514144	15.68373472
MZ22514145	43.0
MZ22514146	43.0
MZ22514148	43.0
MZ22514149	43.0
MZ22514153	43.0
MZ22514154	27.90365678
MZ22514159	43.0
MZ22514161	27.90365678
MZ22514162	43.0
MZ22514164	27.90365678
MZ22514165	43.0
MZ22514168	43.0
MZ22514169	43.0
MZ22514170	43.0
MZ22514171	19.19682665
MZ22514174	43.0
MZ22514175	43.0
MZ22514178	43.0
MZ22514182	43.0
MZ22514183	43.0
MZ22514184	43.0
MZ22514186	43.0
MZ22514187	43.0
MZ22514190	43.0
MZ22514191	43.0
MZ22514192	43.0
MZ22514194	43.0
MZ22514196	43.0
MZ22514201	43.0
MZ22514202	43.0
MZ22514204	43.0
MZ22514207	43.0
MZ22514209	43.0
MZ22514211	43.0
MZ22514217	43.0
MZ22514218	43.0
MZ22514220	43.0
MZ22514221	43.0
MZ22514222	43.0
MZ22514224	27.90365678
MZ22514226	43.0
MZ22514227	43.0
MZ22514229	43.0
MZ22514231	15.68373472
MZ22514236	43.0
MZ22514238	27.90365678
MZ22514240	43.0
MZ22514241	43.0
MZ22514242	43.0
MZ22514244	43.0
MZ22514246	43.0
MZ22514247	43.0
MZ22514248	43.0
MZ22514249	43.0
MZ22514250	43.0
MZ22514251	43.0
MZ22514252	43.0
MZ22514253	43.0
MZ22514255	43.0
MZ22514259	43.0
MZ22514260	43.0
MZ22514261	43.0
MZ22514262	43.0
MZ22514266	43.0
MZ22514267	43.0
MZ22514268	11.57917827
MZ22514269	43.0
MZ22514272	43.0
MZ22514273	43.0
MZ22514276	43.0
MZ22514277	15.68373472
MZ22514278	43.0
MZ22514279	43.0
MZ22514283	43.0
MZ22514284	43.0
MZ22514285	43.0
MZ22514289	43.0
MZ22514293	43.0
MZ22514295	43.0
MZ22514296	43.0
MZ22514299	27.90365678
MZ22514301	43.0
MZ22514305	43.0
MZ22514306	43.0
MZ22514308	43.0
MZ22514310	43.0
MZ22514313	43.0
MZ22514314	43.0
MZ22514320	43.0
MZ22514321	43.0
MZ22514324	19.19682665
MZ22514326	43.0
MZ22514330	43.0
MZ22514331	43.0
MZ22514334	43.0
MZ22514335	43.0
MZ22514336	43.0
MZ22514337	43.0
MZ22514344	43.0
MZ22514348	43.0
MZ22514352	19.19682665
MZ22514353	43.0
MZ22514354	43.0
MZ22514356	43.0
MZ22514358	43.0
MZ22514359	43.0
MZ22514360	43.0
MZ22514361	15.68373472
MZ22514366	43.0
MZ22514367	43.0
MZ22514370	27.90365678
MZ22514371	43.0
MZ22514373	43.0
MZ22514375	43.0
MZ22514378	43.0
MZ22514380	43.0
MZ22514385	43.0
MZ22514386	43.0
MZ22514391	43.0
MZ22514394	43.0
MZ22514396	27.90365678
MZ22514398	27.90365678
MZ22514400	43.0
MZ22514402	43.0
MZ22514406	43.0
MZ22514408	43.0
MZ22514409	43.0
MZ22514410	43.0
MZ22514411	43.0
MZ22514414	1.979807516
MZ22514418	43.0
MZ22514420	27.90365678
MZ22514422	27.90365678
MZ22514423	43.0
MZ22514425	43.0
MZ22514428	43.0
MZ22514429	43.0
MZ22514442	27.90365678
MZ22514444	43.0
MZ22514451	43.0
MZ22514452	43.0
MZ22514454	43.0
MZ22514457	43.0
MZ22514458	43.0
MZ22514460	19.19682665
MZ22514463	43.0
MZ22514465	19.19682665
MZ22514466	43.0
MZ22514467	43.0
MZ22514468	43.0
MZ22514469	43.0
MZ22514470	43.0
MZ22514472	43.0
MZ22514476	43.0
MZ22514477	43.0
MZ22514479	43.0
MZ22514482	43.0
MZ22514484	43.0
MZ22514486	43.0
MZ22514489	43.0
MZ22514491	43.0
MZ22514492	43.0
MZ22514493	43.0
MZ22514494	43.0
MZ22514495	27.90365678
MZ22514497	27.90365678
MZ22514498	27.90365678
MZ22514499	43.0
MZ22514504	43.0
MZ22514508	43.0
MZ22514511	43.0
MZ22514515	43.0
MZ22514519	43.0
MZ22514521	43.0
MZ22514522	43.0
MZ22514523	43.0
MZ22514524	43.0
MZ22514525	43.0
MZ22514526	43.0
MZ22514527	43.0
MZ22514529	43.0
MZ22514530	43.0
MZ22514533	43.0
MZ22514540	43.0
MZ22514542	43.0
MZ22514543	19.19682665
MZ22514545	43.0
MZ22514547	6.854246331000001
MZ22514551	43.0
MZ22514554	43.0
MZ22514555	43.0
MZ22514556	43.0
MZ22514562	43.0
MZ22514563	43.0
MZ22514564	43.0
MZ22514569	43.0
MZ22514570	43.0
MZ22514574	43.0
MZ22514577	43.0
MZ22514578	27.90365678
MZ22514582	43.0
MZ22514584	43.0
MZ22514585	43.0
MZ22514586	27.90365678
MZ22514588	43.0
MZ22514589	43.0
MZ22514590	15.68373472
MZ22514592	6.854246331000001
MZ22514599	43.0
MZ22514600	43.0
MZ22514604	43.0
MZ22514608	43.0
MZ22514609	43.0
MZ22514611	43.0
MZ22514612	43.0
MZ22514613	43.0
MZ22514618	43.0
MZ22514620	43.0
MZ22514626	43.0
MZ22514628	43.0
MZ22514635	43.0
MZ22514636	43.0
MZ22514639	43.0
MZ22514640	43.0
MZ22514641	43.0
MZ22514642	1.979807516
MZ22514645	43.0
MZ22514646	43.0
MZ22514648	43.0
MZ22514649	43.0
MZ22514651	43.0
MZ22514654	43.0
MZ22514656	43.0
MZ22514658	43.0
MZ22514659	43.0
MZ22514661	43.0
MZ22514664	43.0
MZ22514667	43.0
MZ22514670	43.0
MZ22514671	43.0
MZ22514672	43.0
MZ22514674	43.0
MZ22514676	43.0
MZ22514677	43.0
MZ22514679	43.0
MZ22514680	6.854246331000001
MZ22514684	43.0
MZ22514686	43.0
MZ22514687	43.0
MZ22514688	43.0
MZ22514692	43.0
MZ22514693	43.0
MZ22514694	43.0
MZ22514696	43.0
MZ22514702	27.90365678
MZ22514705	43.0
MZ22514706	43.0
MZ22514711	43.0
