gene	ACN
GB52030	1.195121951
GB55009	1.0
GB53731	1.047619048
GB44780	1.0243902440000001
GB47735	1.048780488
GB48779,GB48779	1.048780488
GB41677	1.0
GB55370	1.025
GB42649	1.0243902440000001
GB48798	1.0
GB53337	1.025641026
GB46642	1.0
GB43521	1.0
GB51670	1.0
GB41302	1.029411765
GB46763	1.043478261
GB40053,GB40169	1.971428571
GB43311,GB43310,GB48321	1.951219512
GB46536	1.125
GB48674	1.0
GB46495	1.0
GB53524	1.027027027
GB42084	1.034482759
GB45501,GB45500	1.9
GB53023	1.0
GB47878	1.0
GB45295	1.026315789
GB45146	1.0
GB55228	1.05
GB53347,GB53346	4.95
GB51685,GB53876	1.8536585369999998
GB45628	1.054054054
GB51084	1.025
GB45342	1.0
GB55788	1.026315789
GB51683	1.0
GB49895	1.09375
GB41159	1.097560976
GB54968	1.0
GB46494	1.0
GB50658	1.0
GB53385	1.0
GB55070	1.075
GB51524	1.025641026
GB47272	1.0
GB52245	1.048780488
GB55941	1.025641026
GB45511,GB45511	1.025
GB42315	1.0
GB40836	1.068965517
GB41162	1.027027027
GB47651	1.048780488
GB42592	1.048780488
GB55975	1.025
GB54018	1.0
GB46121	1.0243902440000001
GB40303	1.0243902440000001
GB54698	1.051282051
GB44718	1.025641026
GB49784	1.025
GB55108,GB55108	1.292682927
GB48600	1.0
GB40069	1.0
GB40659	1.0
GB50756	1.048780488
GB47234	1.0
GB53249,GB45509,GB45510	2.87804878
GB40733	1.0
GB54813	1.0
GB50551	1.15
GB48010	1.0243902440000001
GB54767	1.108108108
GB45251	1.0
GB48488	1.0
GB53882	1.0243902440000001
GB42924	1.029411765
GB52747	1.0
GB53354	1.0555555559999998
GB52393	1.0
GB40222	1.025
GB45435	1.0
GB54386	1.0
GB54089	1.051282051
GB46706	4.09375
GB46285	1.0
GB55281	1.0
GB50865	1.025
GB54949	1.0243902440000001
GB41842	1.026315789
GB45632,GB45632	1.15
GB42678	1.025
GB45869	1.135135135
GB47065	1.0
GB49963	1.1
GB43193	1.0
GB48430	1.0
GB41137	1.0
GB51867	1.0243902440000001
GB46123	1.025641026
GB40778	1.0
GB48278	1.0
GB44871	1.15
GB42400	1.0
GB42526	1.0
GB52069	1.0
GB46616	1.0
GB55263	2.175
GB44058	1.3055555559999998
GB52655	1.025
GB50235	1.0243902440000001
GB49414	1.0
GB42075	1.0
GB43353	1.0
GB51394	1.083333333
GB42052	1.0
GB41486	1.0
GB46386	1.0
GB44181	1.131578947
GB50055,GB50052,GB50054	5.121212121
GB43155	1.3170731709999999
GB48364	1.125
GB41240	1.0
GB48121	1.0
GB49975	1.0
GB53398	1.0
GB48448	1.0
GB52410,GB52412,GB52410,GB52410	2.76
GB48132	1.0
GB42981	1.0
GB41569	1.048780488
GB45855	1.027777778
GB50128	1.0
GB48039	1.0
GB42051	1.0
GB52915	1.0
GB53068,GB53068	1.025
GB46201	1.0
GB45854	1.0
GB54956	1.0
GB54848	1.048780488
GB53230	1.025
GB55316	1.0
GB55559	1.0
GB42550	1.086956522
GB48604	1.0243902440000001
GB49446	1.0
GB55053	1.05
GB51203,GB53877	1.0243902440000001
GB48826	1.0
GB44154	1.0243902440000001
GB41128	1.0
GB44514	1.0731707320000001
GB44289	1.097560976
GB53256	1.0
GB47229	1.025
GB47203	1.0
GB47828	1.0243902440000001
GB54583	1.0
GB40225,GB51380	1.048780488
GB42824	1.0243902440000001
GB44110	1.0
GB47749	1.025
GB49979	1.0
GB49259	1.0
GB52080	1.0
GB53609	1.0
GB50077	1.052631579
GB48411	1.0243902440000001
GB43519	1.0
GB53434	1.083333333
GB40781	1.0243902440000001
GB49762	1.0243902440000001
GB55285	1.0
GB48597	1.0243902440000001
GB49504	1.0
GB43964	1.292682927
GB41367	1.026315789
GB47010	1.0
GB46461	1.0
GB45247	1.027777778
GB40554	1.0731707320000001
GB41258	1.048780488
GB49321	1.12195122
GB51888	1.034482759
GB48408	1.05
GB48231,GB48231	1.142857143
GB40102	1.025
GB41146	1.0243902440000001
GB40837	1.0
GB47159	1.0
GB54302,GB54302,GB54302	1.076923077
GB54334	1.0555555559999998
GB43884	1.0
GB44039	1.0
GB46980	1.0
GB55510	1.0
GB44139	1.0
GB50305	1.0
GB45078,GB45081,GB45079,GB45079,GB45079,GB45078,GB40668,GB40666,GB40664,GB40665,GB40667,GB40666,GB45078,GB49208	14.30769231
GB55066	1.0
GB49826	1.7
GB40511	1.075
GB54855,GB54856	1.55
GB50384,GB50383	1.888888889
GB52466	1.7222222219999999
GB49371	1.0
GB43690	1.780487805
GB42301	1.0
GB43819	1.0
GB43419	1.025641026
GB41882	1.075
GB42139	1.0
GB49810	1.0
GB51945	2.945945946
GB53921	1.0
GB51141	1.0
GB47134	1.0243902440000001
GB43332	1.054054054
GB55978	1.0
GB41785	1.170731707
GB54033	1.0243902440000001
GB48630	1.0
GB44336	1.025
GB55825	1.025
GB43625	1.048780488
GB48109	1.5
GB44113	1.048780488
GB52629,GB52629	1.026315789
GB41178	1.0
GB43466	1.0
GB54655	1.0
GB44098	1.0
GB44558	1.0
GB42230	1.05
GB43554	1.0
GB50990	1.0
GB54292	1.0555555559999998
GB51227,GB51227	1.175
GB45256	1.0
GB51657	1.0
GB47678	1.0
GB43955	1.0
GB44312	1.0
GB44707	1.0
GB48983	1.048780488
GB44484	1.0
GB40113	1.0
GB55419	1.0
GB41234	1.0
GB40938	1.0
GB51578	1.025
GB46202	1.025
GB55963	1.0
GB46073	1.025641026
GB49672,GB49672	1.054054054
GB41203	1.0
GB52029	1.195121951
GB54205	1.076923077
GB45637	1.051282051
GB48134	1.047619048
GB53829	1.0
GB48032	1.0
GB46131	1.0
GB55841	1.097560976
GB52854	1.0
GB45267	1.0
GB50598	1.378378378
GB47553	1.025
GB49789	1.0243902440000001
GB51733,GB40635,GB45983	2.829268293
GB51650	1.4857142859999999
GB50998	1.0
GB49139	1.0
GB55077	1.0
GB49609	1.025
GB49813	1.0
GB40360	1.0731707320000001
GB50181	1.0
GB41263	1.054054054
GB40425	1.0
GB40157	2.3
GB53646	1.0243902440000001
GB45831	1.0
GB41647,GB41695	2.0
GB49416	1.025641026
GB52344	1.0
GB53404	1.048780488
GB54540	1.0
GB53723	1.025641026
GB49643	1.0
GB55161	1.0
GB54388	1.048780488
GB42786	1.025
GB52345	1.0
GB48235	1.0
GB43586	1.048780488
GB48450	1.0
GB45239	1.105263158
GB42918	1.0
GB46408	1.0
GB48241	1.0
GB49632	1.0
GB45851	1.048780488
GB41724	1.026315789
GB55422	1.0
GB41599,GB49018	1.8235294119999998
GB50893	1.0
GB42050	1.0
GB44400	1.025
GB47551	1.108108108
GB50811	1.0
GB46772	1.0
GB52754	1.0731707320000001
GB52799	1.0
GB53953,GB45420	1.87804878
GB52728	1.0243902440000001
GB51602	1.0
GB40456	1.0
GB56029	1.043478261
GB53421	1.0
GB46727	1.0731707320000001
GB52303	1.0555555559999998
GB50867	1.0
GB44415	1.0
GB52464	1.2647058820000001
GB40098	1.0
GB44044	1.048780488
GB44585	1.035714286
GB55516	1.0
GB49180	1.0
GB53915	1.0
GB49638	1.0
GB49340	1.0
GB52331	1.0
GB41360	1.026315789
GB50647	1.0
GB43219	1.146341463
GB54717,GB43781,GB43787	2.585365854
GB40061,GB40061	1.051282051
GB45934	1.025
GB49515	1.0
GB40556	1.0
GB49552	1.56097561
GB40057	1.05
GB44501	1.0
GB42618	1.0
GB55440	1.0
GB41339,GB41326	1.333333333
GB51002	1.0243902440000001
GB45437	1.0731707320000001
GB55906	1.0
GB43548	1.128205128
GB51643	1.026315789
GB44821	1.027777778
GB46022	1.0243902440000001
GB49904	1.0
GB46444	1.0625
GB44800	1.0243902440000001
GB45057	1.0
GB46726	1.0
GB51331	1.0
GB41690,GB41690	1.0731707320000001
GB42775	1.0
GB46774	1.0
GB52156	1.027777778
GB50996	1.0
GB46766	1.0
GB45230	1.0
GB54340	1.0
GB49347	1.9166666669999999
GB50869	1.03125
GB41483	1.0
GB48466	1.0
GB44132	1.368421053
GB54244	1.0
GB43634	1.225
GB45023	1.025
GB42613	1.0
GB46635	1.025
GB46275	1.025
GB51078	1.0
GB44171,GB50929	2.0
GB45538	1.025
GB45925	1.0
GB41981	1.0243902440000001
GB44191	1.025
GB45255	1.0731707320000001
GB47315	1.0
GB46210	1.0
GB47968	1.0
GB41549	1.025641026
GB42811	1.027027027
GB43036,GB43035	1.128205128
GB43563	1.051282051
GB54401	1.0
GB42614	1.0
GB47933	1.097560976
GB42707	1.205128205
GB40270	1.0
GB50106	1.025
GB45305,GB45305	1.075
GB54888	1.5
GB40561	1.026315789
GB45515	1.0
GB42742	1.0
GB49350	1.076923077
GB53736,GB53736	1.048780488
GB52652	1.0
GB51108	1.0
GB47580	1.6
GB42891	1.048780488
GB41519	1.0243902440000001
GB42672	2.9512195119999998
GB40673	1.025
GB47849	1.0
GB54297	1.048780488
GB51115	1.0243902440000001
GB42468,GB42475,GB42467,GB48511,GB48512	1.8235294119999998
GB40639,GB40639	1.6
GB52600,GB52600	1.0243902440000001
GB43742	1.025
GB52662	1.0
GB46368	1.0
GB52696	1.066666667
GB40439	1.0
GB50824	1.025641026
GB48085	1.0
GB50901	1.0
GB50436	1.025
GB42568	1.0
GB53207	1.0
GB48617	1.0243902440000001
GB40473	1.0
GB41667	1.0
GB40731	1.0
GB45418	1.0
GB48534	1.0
GB40164	1.0
GB49073	1.051282051
GB47092	1.052631579
GB45096	1.047619048
GB55264	1.0
GB49862	1.027027027
GB50250	1.0
GB42411	1.0
GB44891	1.0
GB45567	1.0
GB47399	1.048780488
GB47804,GB47805	1.3
GB53706	1.05
GB54467	1.0
GB53240	1.0
GB46915	1.025
GB42714	1.0
GB45426	1.025
GB51428	1.025641026
GB42292	1.0909090909999999
GB54851	1.025
GB52007	1.0
GB48453	1.0
GB55661	1.0
GB44572	1.0
GB55571	1.0
GB40780	1.0
GB53143	1.0
GB43195	1.0
GB40268	2.078947368
GB42447	1.0
GB50515	1.0
GB43401	1.075
GB48210	1.025
GB42673	1.025641026
GB55240	1.0
GB46043	1.05
GB51628	1.0
GB49772	1.048780488
GB42300	1.048780488
GB46000	1.0
GB54174	1.037037037
GB42492	1.0
GB47540	1.037037037
GB52347	1.0
GB40705	1.025
GB42452	1.0243902440000001
GB43131	1.025641026
GB54932	1.0
GB52991	1.0
GB44824	1.083333333
GB42555	1.0
GB43479	1.0
GB55706,GB55707	1.8
GB51800,GB51800	1.029411765
GB51786	1.033333333
GB52883	1.0243902440000001
GB44225	1.4230769230000002
GB48727	1.027777778
GB55326	1.146341463
GB46880	1.027777778
GB54315	1.8378378380000002
GB49902	1.0243902440000001
GB55000	1.0
GB41600	1.0
GB50816	1.025641026
GB41143	1.1
GB45697	1.5
GB54440	1.0
GB42962	1.0
GB42968	1.0
GB53574,GB53574	1.7
GB53208	1.0731707320000001
GB53183,GB53253	1.87804878
GB50686	1.0731707320000001
GB51536	1.0
GB48960	1.0
GB44739	1.0
GB41227	1.0
GB40459	1.0
GB47770	1.0
GB50533	1.076923077
GB42792	1.025
GB45596,GB53872	1.4857142859999999
GB45037	1.025
GB44432	1.1
GB42580	1.027027027
GB41242	1.0243902440000001
GB41491	1.0
GB45700	1.294117647
GB51419	1.0
GB46590	1.0
GB40617	1.0
GB54917	1.0
GB55535	1.078947368
GB45419	1.0
GB44596	1.0
GB40576	1.081081081
GB40289	1.025
GB54076,GB54076	1.0243902440000001
GB52390,GB52386	2.75
GB54580	1.026315789
GB50200	1.0243902440000001
GB47320	1.0
GB52072	1.026315789
GB48599	1.0
GB55610	1.170731707
GB55265	1.0
GB48575	1.0
GB45625	1.0
GB52641	1.025641026
GB42561	1.0
GB41414	1.0
GB44509	1.026315789
GB49338	1.05
GB50858	1.0
GB49408	1.0
GB54432	1.0
GB43258	1.048780488
GB42476	1.0243902440000001
GB44361	1.052631579
GB43471	1.0
GB43818	1.0
GB40339	1.025
GB51930	1.0243902440000001
GB41517	1.03030303
GB42558	1.0
GB52209	1.0
GB45216	1.025
GB43585	1.0
GB50496,GB50496	1.05
GB44172	1.0
GB51620	1.025
GB52308	2.875
GB51587	1.0
GB53185	1.0
GB54426	1.0
GB50270	1.0243902440000001
GB54720,GB40180	1.0909090909999999
GB43876	1.025
GB52123	1.071428571
GB49313	1.0
GB42676	1.0
GB42584	1.025
GB42519	1.0
GB48682	1.0
GB48207	1.0731707320000001
GB43941	1.0
GB42903	1.0
GB44205	1.0
GB49805,GB49806	1.926829268
GB46458	1.038461538
GB47200	1.0
GB47659	1.048780488
GB44532,GB50545	1.411764706
GB54866	1.0
GB52256	1.048780488
GB41778	1.8292682930000002
GB49357	1.076923077
GB45040	1.0
GB41760	2.285714286
GB42595	1.057142857
GB51521	1.025
GB49016	1.025641026
GB51284	1.025
GB43443	1.0
GB53653	1.097560976
GB40699	1.027777778
GB40760	1.0
GB53311	1.0
GB54299	1.707317073
GB55515	1.0
GB42010,GB42010	1.45
GB55105	1.0
GB55286,GB42027	2.0
GB50248	1.0
GB44257	1.0
GB55429	1.097560976
GB40805	1.025641026
GB43302	1.0
GB49407	1.0
GB53020	1.0
GB54045	1.0
GB53727,GB41235,GB41235	1.926829268
GB42086	1.0
GB44310	1.0
GB47567	1.0
GB47398	1.0
GB53775	1.0243902440000001
GB44876	1.0555555559999998
GB46906	1.0
GB40884	1.105263158
GB45170	1.096774194
GB42685	1.051282051
GB46916	1.025
GB45047	1.0243902440000001
GB50107	1.0
GB43799	1.2727272729999999
GB54153	1.0
GB41976	1.041666667
GB42862	1.081081081
GB51072	1.170731707
GB52998	1.0
GB52434	1.0
GB51607	1.0
GB55467	1.0
GB41163	1.0
GB44449	1.0731707320000001
GB55040	1.0
GB50688	1.0
GB45137	1.05
GB46087	1.0
GB44125	1.0
GB49912	1.0
GB44424	1.0
GB47839	1.025
GB51846	1.0
GB49248	1.026315789
GB43851	1.032258065
GB43952	1.025
GB44152	1.0
GB47831	1.0
GB50880	1.0
GB44930	1.05
GB40906	1.0
GB52133,GB52133,GB52133	1.097560976
GB47543	1.0
GB54982	1.0
GB41684	1.0
GB43916	1.0555555559999998
GB53195	1.0243902440000001
GB40666	1.6666666669999999
GB50088	1.153846154
GB47842	1.0
GB53661	1.0243902440000001
GB48676	1.048780488
GB52520	1.0
GB46001,GB46001	1.0555555559999998
GB49811	1.0
GB50429	1.09375
GB43504	1.0
GB46203	1.051282051
GB44070	1.394736842
GB44902	1.0
GB47419	1.0
GB44064	1.0
GB52748	1.0
GB53344	1.0
GB53644	1.0
GB55432	1.0
GB45285	1.0731707320000001
GB41662	1.0243902440000001
GB51089	1.0731707320000001
GB47322,GB47322	1.048780488
GB49427	1.0
GB44945	1.0
GB44577	1.0
GB48429	1.0
GB50278	1.0
GB42378	1.0
GB51439	1.041666667
GB42587,GB42587	1.636363636
GB45307	1.0
GB55518	1.052631579
GB55001	1.025641026
GB42274	1.0243902440000001
GB50125	1.051282051
GB54656	1.029411765
GB49659	1.0
GB44499	1.0243902440000001
GB48928	1.0
GB49112	1.0
GB48863	1.0
GB53864,GB53864	7.486486486
GB41443	1.05
GB42073	1.033333333
GB44055,GB44185,GB53301	1.575
GB42465	1.0243902440000001
GB42985	1.6666666669999999
GB51358	1.0243902440000001
GB41340	1.0
GB46147	1.0
GB51842	1.0
GB42364	1.111111111
GB48183	1.083333333
GB40839	1.0
GB48799	1.0
GB46309	1.0
GB54659	1.0243902440000001
GB54919	1.025641026
GB48859	1.05
GB47827	1.0243902440000001
GB48009	1.0
GB50636	1.027777778
GB40712	1.0
GB53918	1.0
GB51071	1.0
GB49420	1.0
GB49245,GB41113	1.1
GB55304	1.0
GB47490	1.1
GB49312	1.205128205
GB43084	1.1
GB53177	1.0
GB45274	1.0
GB44539	1.025
GB51533	1.0
GB45727	1.4
GB40895	1.0
GB49154	1.0
GB49395	1.03030303
GB53350	1.058823529
GB53716	1.184210526
GB47799	1.0
GB46898	1.0
GB47237	1.0
GB44677	1.0
GB50596	1.266666667
GB55997	1.05
GB48304	1.1
GB41399	2.0487804880000002
GB56035	1.0243902440000001
GB47000,GB47895,GB52230,GB55636,GB55636,GB46100,GB46823,GB52230,GB47895,GB47000,GB52230	13.09090909
GB55036	1.0
GB43218	1.027027027
GB41364	1.025
GB51299	1.0
GB48346	1.0
GB47180	1.0
GB55803	1.0
GB49981,GB49983	1.96969697
GB44826	1.0
GB53359	1.0
GB52529	1.0
GB43566	1.0
GB44469	1.05
GB45188	1.0
GB49457	1.0
GB48892	1.0
GB55445	1.05
GB46291	1.0
GB42576	1.027027027
GB49123	1.033333333
GB55666	1.0
GB50851	1.0
GB48886	1.025
GB43436	1.09375
GB44978	1.048780488
GB52061	1.0243902440000001
GB51105	1.0243902440000001
GB47319	1.0
GB55531	1.0
GB45183	1.0243902440000001
GB53334	1.0
GB48961	1.0
GB50561,GB43768	1.048780488
GB55943	1.0
GB53975	1.0243902440000001
GB52288	1.0
GB46928	1.0
GB54243	1.24137931
GB54227	1.0731707320000001
GB53201	1.0
GB47296	1.075
GB54925	1.0
GB41849	1.025641026
GB48363	1.289473684
GB47638	1.0
GB41270	1.0
GB55970	1.048780488
GB53318	1.0243902440000001
GB44731	1.0
GB49368	1.0
GB46743	1.0243902440000001
GB45696	1.15
GB42790	1.025
GB42634	1.025
GB44980,GB44981	1.05
GB44931	1.0
GB45848	1.026315789
GB41197	1.0
GB41176	1.05
GB55601	1.048780488
GB46410	1.0
GB44043	1.780487805
GB45633	1.0555555559999998
GB50512	1.0
GB51606	1.0
GB41646	1.0
GB41815	1.025641026
GB47140	1.0
GB42899	1.0
GB40114	1.0
GB44869	1.0
GB46404	1.0
GB45042	1.0
GB40728	1.45
GB45105	1.0
GB41030	1.0
GB49691	1.0
GB49752	1.0
GB41458	1.0
GB40460	1.025641026
GB51631	1.05
GB55753	1.0
GB47609	1.0
GB47202	1.0
GB53316,GB50320	1.048780488
GB48810	1.025
GB48152	1.0243902440000001
GB45025	1.0
GB46983	1.0
GB53245	1.0
GB41034	1.0
GB55600	1.026315789
GB51555	1.0
GB44878	1.048780488
GB49654	1.0
GB40265	1.0
GB54541	1.05
GB42339	1.153846154
GB55640	1.175
GB41168	1.0243902440000001
GB43100	1.0
GB52467	1.0
GB49100	1.0
GB45375	1.0
GB45639	1.041666667
GB49265	1.0
GB48641	1.05
GB50881	1.263157895
GB42760	1.088235294
GB41341	1.0
GB50062	2.0
GB42218,GB42219	1.846153846
GB45011	1.0
GB44425	1.0
GB50145	1.0
GB49195,GB49195	1.176470588
GB49956	1.025641026
GB45648	1.0
GB40807	1.051282051
GB51305,GB47545	1.071428571
GB51303	1.025
GB50441	1.0
GB44059	1.0
GB55288	1.025
GB41553	1.0
GB43181	1.12195122
GB55716	1.0
GB50804	1.028571429
GB53419	1.029411765
GB48173,GB48174	1.780487805
GB46398	1.025641026
GB55474	1.0
GB40997	1.095238095
GB51030	1.0
GB51917,GB43358,GB43362	1.048780488
GB49702	1.025
GB41945	1.0
GB50103	1.025
GB42560	1.0
GB55162	1.0
GB46589	1.075
GB47967	1.0
GB41969	1.0
GB44169	1.0
GB44165	1.0
GB54779	1.0
GB47988	2.611111111
GB41604	1.0
GB43861	1.0
GB45336	1.0
GB50628	1.025
GB52455	1.0
GB42594	1.0243902440000001
GB46119	1.027027027
GB52190	1.0731707320000001
GB52493	1.0
GB55918	1.0
GB49306	1.0243902440000001
GB48706	1.025
GB53234,GB53234	1.048780488
GB43863	1.0
GB53732	1.394736842
GB47823	1.0
GB40031	1.025641026
GB44071	1.0
GB41410	1.0
GB42298	1.025
GB55192	1.0
GB50796	1.081081081
GB53294	1.034482759
GB41954	1.037037037
GB42794	1.097560976
GB49754	1.0
GB46917	1.0
GB41259	1.0
GB53101	1.0
GB40658	1.0
GB46122	1.0
GB43591	1.0
GB47517	1.0
GB40070	1.041666667
GB47574	1.0
GB54748	1.0
GB49377	1.12195122
GB55354,GB55354	1.0243902440000001
GB45547	1.0
GB41074	1.027027027
GB48754	1.05
GB43409	1.0
GB49398	1.0243902440000001
GB45000	1.0
GB55277	11.32258065
GB47811	1.025641026
GB52026	1.0
GB45013	1.027777778
GB52800	1.0
GB40083	1.025
GB46214	1.0243902440000001
GB47430	1.025
GB54237	1.026315789
GB54220	1.0
GB44470	1.0243902440000001
GB48029	1.0
GB44663	1.0243902440000001
GB49191	1.051282051
GB45421	1.05
GB46492	1.0
GB55275	1.0
GB44404	1.0
GB44122	1.028571429
GB51292	1.025
GB53695,GB48850	3.282051282
GB49664	1.0
GB54548	1.081081081
GB49383	1.0
GB49041	1.0243902440000001
GB43643	1.225806452
GB50380	1.0
GB54156	1.0
GB43808	1.0
GB49808	1.025
GB47192	1.0
GB45759	1.05
GB45148	1.205128205
GB40308	1.0
GB49727	1.0
GB41320	1.0
GB44721	1.0
GB45527	1.052631579
GB41640	1.0
GB42796	1.0243902440000001
GB50568	1.058823529
GB54146	1.902439024
GB46249	1.05
GB49942	1.025
GB48350,GB48350	1.2727272729999999
GB49538	1.0
GB51411	1.0
GB42071	1.0
GB53349	1.0
GB50663	1.0
GB42497	1.05
GB45335	1.0
GB46605	1.0
GB51718	1.0
GB47373	1.03125
GB47075	1.0
GB53750	1.0243902440000001
GB54370	1.048780488
GB51582	1.0243902440000001
GB53188	1.025
GB45139	1.052631579
GB43915	1.0
GB48460	1.0
GB47996	1.0
GB45526	1.0243902440000001
GB49549	1.0
GB52841	1.0
GB41966	1.1
GB43691	1.0
GB49192	1.025
GB54300	1.0
GB48064	1.0243902440000001
GB55552,GB41653	1.634146341
GB52920	1.0
GB54293	1.025641026
GB51295	1.075
GB55414	1.0
GB54256	1.0
GB51887	1.071428571
GB45050	1.026315789
GB55109	1.19047619
GB51087	1.048780488
GB45008	1.025
GB53428	1.043478261
GB52656	1.0
GB51069	1.0
GB55639	1.3170731709999999
GB54498	1.0
GB51462	1.0
GB55869,GB55869	1.0243902440000001
GB50872	1.025
GB45045	1.0
GB54458	1.0
GB45147	1.0243902440000001
GB48176	1.025
GB54569	1.041666667
GB41793	1.048780488
GB44907	1.0
GB51911	1.0
GB47957,GB47957	1.025641026
GB43841	1.025
GB51658	1.0
GB47380,GB47380,GB47380,GB54084,GB54084	2.352941176
GB52500	1.0243902440000001
GB51573	1.0
GB53777	1.0
GB52185	1.029411765
GB52638	1.0
GB55722	1.0
GB45337	1.0
GB46167	1.025641026
GB41913	1.0909090909999999
GB48683	1.0
GB40767	1.292682927
GB52765	1.0
GB45443	1.027777778
GB44398	1.0
GB55232	1.12195122
GB45083	1.0
GB51425,GB46180	1.804878049
GB43228	1.0243902440000001
GB45367	1.0
GB47045	1.0
GB51290	1.0
GB41153	1.0243902440000001
GB53067	1.0
GB43188	1.025641026
GB54291	1.0
GB52439	1.0
GB42934	1.0
GB42351	1.025641026
GB51052	1.05
GB48866	1.0
GB47434	1.225
GB54503	1.0
GB40398	1.0
GB42319	1.027027027
GB48310	1.066666667
GB53328	1.0
GB54891	1.0
GB55223	1.0731707320000001
GB52194	1.121212121
GB41698	1.081081081
GB54952	1.048780488
GB45119	1.05
GB55156	1.0
GB55829	1.0
GB43883	1.0
GB45720	1.0
GB54983	1.026315789
GB43843	1.0243902440000001
GB41656	1.025641026
GB44397	1.125
GB42217,GB48194	1.052631579
GB50575	1.0
GB55373	1.0
GB47160	1.048780488
GB47990	1.0
GB48660	1.0
GB45372	1.048780488
GB45634	1.0
GB47689	1.025
GB42655	1.025
GB42083	1.0
GB51409	1.097560976
GB55317	1.12195122
GB50051	1.0
GB44052	1.048780488
GB40691	1.025
GB41857	1.029411765
GB50350	1.0
GB50253	1.0
GB46363	1.0
GB50603	1.025
GB46977	1.0
GB44786	1.0
GB50249	1.038461538
GB52645	1.0243902440000001
GB40121,GB40122	1.0555555559999998
GB54508	1.026315789
GB53779	1.03125
GB55353	1.142857143
GB52996	1.0
GB43946,GB43946	1.0909090909999999
GB49250	1.0
GB54016	1.27027027
GB52878	1.0
GB54087	1.0731707320000001
GB49281	1.0
GB47226	1.0
GB40875	1.125
GB50655	1.05
GB46744	1.0
GB47311	1.0
GB45222	1.0243902440000001
GB55212,GB55205,GB55208,GB55215,GB55214,GB55213,GB55204,GB55207,GB55206,GB55211,GB46294	2.869565217
GB54782	1.033333333
GB43103	1.0
GB43824	1.0
GB53065	1.15
GB48118	1.0
GB52745	1.0
GB43375,GB43375	1.0731707320000001
GB45441	1.125
GB47342	1.0
GB40267	1.026315789
GB47654	1.0
GB43968	1.043478261
GB48672	1.12195122
GB41413	1.025641026
GB43154	1.052631579
GB54399	1.052631579
GB56018	1.025
GB48110	1.0
GB43879	1.026315789
GB51372	1.1
GB48621	1.0
GB44964	1.0909090909999999
GB49521	1.0
GB48820,GB46970	3.073170732
GB55233	1.0
GB50083	1.0
GB54967	1.027027027
GB41123	1.0
GB44894	1.025641026
GB46477	1.0555555559999998
GB44428	1.0
GB54865,GB54865	1.025641026
GB53387	1.0
GB49415	1.0243902440000001
GB40228	1.0
GB42429	1.0
GB41140	1.0
GB47390,GB48849	1.951219512
GB40445	1.0
GB40020	1.0
GB51614	1.0
GB47815	1.0
GB55900	1.0
GB46896	1.0
GB54396	1.075
GB47772	1.0243902440000001
GB54504	1.0
GB45698	1.025
GB41369	1.315789474
GB43848	1.0
GB40968	1.076923077
GB44483	1.027027027
GB44209	1.026315789
GB44069	1.0
GB54020	1.0
GB44571	1.025
GB42845	1.0
GB52236	1.034482759
GB41225	1.0
GB51604	1.097560976
GB44654	1.025641026
GB45627	1.1
GB55098	1.097560976
GB55570	1.0243902440000001
GB43873	1.0243902440000001
GB54974	1.0243902440000001
GB50980	1.025641026
GB55355	1.0243902440000001
GB51008	1.0243902440000001
GB44764	1.0243902440000001
GB54102	1.0
GB43229	1.0243902440000001
GB44518	1.0
GB53417	1.0
GB43598	1.043478261
GB53627	1.048780488
GB54940	1.03125
GB45113	1.0
GB44937	1.0
GB55685,GB43779,GB43779	1.65625
GB42702	1.0243902440000001
GB54564	1.0
GB51674	1.0
GB54255	1.025641026
GB49418	1.0
GB54838	1.0
GB41150	1.414634146
GB54646	1.05
GB44140	1.075
GB52120	1.0
GB44141	1.0
GB51843	1.0
GB48018	1.028571429
GB46900	1.0
GB47097	1.0
GB49777	1.0
GB44040	1.025
GB43638	1.0
GB50942	1.0243902440000001
GB51109,GB51172	1.526315789
GB47497	1.027027027
GB49453	1.05
GB46056	1.0731707320000001
GB43378	1.0
GB51051	1.0
GB55482	1.0243902440000001
GB47268	1.0
GB46617	1.027027027
GB43169	1.0
GB54397	1.257142857
GB48037,GB48037	1.083333333
GB51746	1.0
GB41090	1.0
GB51256	1.048780488
GB45624	1.0
GB51561	1.0731707320000001
GB41118	1.027027027
GB50016	1.074074074
GB46274	1.0
GB41224	1.0
GB55625	1.0
GB53361	1.0
GB41199	1.0
GB47833	1.0
GB48103	1.0
GB41158	1.0731707320000001
GB41050	1.058823529
GB42549	1.085714286
GB52505	1.029411765
GB55479	1.0
GB51626	1.0
GB55063	1.0
GB42834	1.184210526
GB55011	1.0243902440000001
GB55224	1.0
GB54895	1.0
GB41802	1.0243902440000001
GB44868	1.078947368
GB53332	1.0
GB54184	1.0
GB46034	1.0
GB43194	1.0243902440000001
GB51597	1.0
GB49071	1.0
GB47565	1.37037037
GB54190,GB54188	1.025
GB42758	1.0243902440000001
GB40230	1.12195122
GB51739	1.0
GB43053	1.0
GB50699	1.0
GB55443	1.0
GB42398	1.0
GB50579	1.0
GB45543	1.0
GB46373	1.0
GB42448	1.0
GB40984	1.0
GB48978	1.0
GB52781	1.0
GB45561	1.078947368
GB47819	1.051282051
GB55260,GB46835	1.111111111
GB41859	1.0
GB52422	1.0
GB49758	1.135135135
GB48991	1.0
